1.jpg: [[6.674591064453125, -3.8332977294921875], [6.0823974609375, -5.80615234375], [0.71478271484375, -8.050643920898438], [7.691131591796875, 0.78253173828125]]
4351.jpg: [[7.9334259033203125, 9.534042358398438], [-8.06048583984375, 3.96624755859375], [9.14617919921875, -1.742645263671875], [-5.8441162109375, -3.92608642578125]]
4352.jpg: [[8.007133483886719, 4.8259735107421875], [0.1952972412109375, 2.7994537353515625], [2.9377822875976562, 7.3380126953125], [-8.610702514648438, -1.92230224609375]]
4353.jpg: [[8.670013427734375, -2.953887939453125], [3.053375244140625, -3.9775543212890625], [-7.3855438232421875, -1.7083282470703125], [-9.8531494140625, 4.5535888671875]]
4354.jpg: [[2.198481321334839, 1.196197509765625], [3.54248046875, 4.428558349609375], [-8.34782886505127, 8.775466918945312], [4.5672607421875, 4.195831298828125]]
4355.jpg: [[-2.3855743408203125, 5.7077484130859375], [0.767059326171875, -9.788330078125], [-1.4597015380859375, 7.34088134765625], [9.27264404296875, 4.13232421875]]
4356.jpg: [[-4.973031044006348, 7.429889678955078], [-7.373374938964844, 3.158824920654297], [-8.69408893585205, 1.7173004150390625], [-7.891754150390625, -5.96954345703125]]
4357.jpg: [[9.294769287109375, -3.977142333984375], [9.5489501953125, -6.30902099609375], [-6.089263916015625, 5.05712890625], [-7.0145263671875, -4.262237548828125]]
4358.jpg: [[-5.246006965637207, -5.420318603515625], [-1.65960693359375, 9.33795166015625], [-0.18645381927490234, -2.58197021484375], [-1.8347625732421875, 3.891937255859375]]
4359.jpg: [[0.74517822265625, -3.820465087890625], [6.56036376953125, 3.34869384765625], [-6.7838287353515625, -2.584503173828125], [-7.13116455078125, 3.423583984375]]
436.jpg: [[-0.90362548828125, 2.67181396484375], [-2.041748046875, 1.664703369140625], [-8.278106689453125, 0.0916748046875], [1.77008056640625, -9.460205078125]]
4360.jpg: [[2.0139083862304688, 1.6309928894042969], [-0.1278076171875, 9.908897399902344], [-8.727973937988281, 2.7656707763671875], [-2.042327880859375, -5.20904541015625]]
4361.jpg: [[3.95452880859375, 9.728836059570312], [-5.969482421875, -7.8974761962890625], [4.36370849609375, -3.3880767822265625], [-5.36322021484375, 0.405303955078125]]
4362.jpg: [[-4.8650970458984375, 3.695709228515625], [-9.251937866210938, -3.4979400634765625], [-6.986778259277344, 9.5767822265625], [6.4388580322265625, 5.96014404296875]]
4363.jpg: [[1.856658935546875, 0.37518310546875], [-0.844757080078125, 7.037841796875], [6.801116943359375, -4.287841796875], [-3.4749755859375, 8.969818115234375]]
4364.jpg: [[-4.3741912841796875, -1.179779052734375], [4.89508056640625, 1.229156494140625], [2.3422088623046875, 6.933624267578125], [1.6259765625, 9.73101806640625]]
4365.jpg: [[0.5263252258300781, -1.1050300598144531], [2.637603759765625, -6.296802520751953], [1.2046432495117188, 4.4936981201171875], [-0.7636260986328125, -1.7141342163085938]]
4366.jpg: [[-2.0718231201171875, 0.742431640625], [-4.5433502197265625, 6.8365478515625], [-2.389129638671875, 2.67755126953125], [6.263824462890625, 9.799957275390625]]
4367.jpg: [[0.8654632568359375, -7.34918212890625], [2.949462890625, 5.3919677734375], [-3.619140625, -8.3155517578125], [1.158111572265625, 0.707000732421875]]
4368.jpg: [[1.1225929260253906, -3.1529693603515625], [-4.1461944580078125, 5.448455810546875], [0.4364662170410156, 0.7667236328125], [-3.11688232421875, -3.497467041015625]]
4369.jpg: [[-8.94866943359375, 8.282478332519531], [0.3770751953125, 9.718421936035156], [-8.6705322265625, -1.54754638671875], [7.05755615234375, -8.314666748046875]]
437.jpg: [[-3.532440185546875, 0.45508575439453125], [4.547637939453125, -4.638740539550781], [3.638458251953125, 2.451690673828125], [-7.12567138671875, -2.0406494140625]]
4370.jpg: [[-4.9505615234375, 1.6060791015625], [0.59149169921875, 7.97698974609375], [7.10784912109375, 3.242706298828125], [1.083740234375, 7.403656005859375]]
4371.jpg: [[-0.1156463623046875, 8.731887817382812], [3.6180267333984375, 9.228687286376953], [0.651214599609375, 3.0308074951171875], [-0.8123016357421875, 6.967437744140625]]
4372.jpg: [[-1.922576904296875, 5.584228515625], [-9.913787841796875, -6.913116455078125], [9.197021484375, -6.25494384765625], [7.941192626953125, 9.879791259765625]]
4373.jpg: [[-9.833465576171875, 2.766204833984375], [1.57489013671875, 6.968017578125], [7.995513916015625, 3.02130126953125], [2.0460205078125, -0.835357666015625]]
4374.jpg: [[9.22216796875, -9.605598449707031], [9.202362060546875, -3.8319320678710938], [9.951934814453125, 1.106903076171875], [-2.2186279296875, -9.18414306640625]]
4375.jpg: [[-1.10662841796875, -3.138580322265625], [6.709991455078125, 6.5070953369140625], [3.955963134765625, 6.483367919921875], [-2.22216796875, -5.459136962890625]]
4376.jpg: [[9.900436401367188, -0.953857421875], [8.003204345703125, 9.8929443359375], [-1.0171127319335938, 0.59234619140625], [-7.315155029296875, 1.55352783203125]]
4377.jpg: [[-1.2398681640625, 6.263031005859375], [-8.332550048828125, 7.092926025390625], [2.57513427734375, -9.65924072265625], [-2.236572265625, -9.00555419921875]]
4378.jpg: [[8.86871337890625, 8.700958251953125], [0.88134765625, -4.689453125], [-0.095306396484375, -5.32000732421875], [3.9989013671875, 2.75872802734375]]
4379.jpg: [[-4.253936767578125, 0.0857086181640625], [-4.669342041015625, 8.651336669921875], [-4.3767547607421875, 6.145477294921875], [9.698333740234375, 5.037384033203125]]
438.jpg: [[-6.803192138671875, -2.83538818359375], [4.5701904296875, 1.8264312744140625], [-3.437347412109375, 8.481613159179688], [-6.50604248046875, 0.8904571533203125]]
4380.jpg: [[3.62353515625, -9.376708984375], [8.512481689453125, 4.1098175048828125], [-0.38958740234375, -4.609283447265625], [-3.782806396484375, 1.4002685546875]]
4381.jpg: [[8.348037719726562, 0.9847450256347656], [0.0723876953125, 5.122100830078125], [8.00958251953125, -7.418548583984375], [-4.8738861083984375, 5.83026123046875]]
4382.jpg: [[7.900814056396484, -4.46942138671875], [-2.6205291748046875, -2.8077774047851562], [7.381908416748047, -1.661346435546875], [9.851516723632812, -8.873580932617188]]
4383.jpg: [[5.0617523193359375, 5.565582275390625], [-8.404052734375, 5.21783447265625], [-4.594879150390625, 0.7774658203125], [3.18890380859375, -4.784820556640625]]
4384.jpg: [[5.919700622558594, -4.945220947265625], [-2.6557159423828125, 2.937835693359375], [-3.8179779052734375, -6.166717529296875], [4.3818817138671875, 3.6258544921875]]
4385.jpg: [[-7.674591064453125, 6.733612060546875], [-5.69873046875, 8.335662841796875], [1.737884521484375, 7.878936767578125], [-0.424346923828125, 5.915008544921875]]
4386.jpg: [[7.6640625, 3.612802505493164], [-0.893280029296875, -3.5534543991088867], [8.465988159179688, -2.9937057495117188], [2.5387115478515625, -5.391517639160156]]
4387.jpg: [[-2.1912841796875, -0.1920928955078125], [-8.975341796875, 0.7201385498046875], [-6.4136962890625, -0.8365936279296875], [8.75799560546875, -8.76312255859375]]
4388.jpg: [[-9.471466064453125, -8.35589599609375], [-1.966583251953125, 6.70281982421875], [-9.019908905029297, -7.9559326171875], [0.7584381103515625, 0.63836669921875]]
4389.jpg: [[-6.925018310546875, -3.5931396484375], [-7.419830322265625, -0.76654052734375], [-0.40631103515625, -8.504486083984375], [-0.80767822265625, -5.965362548828125]]
439.jpg: [[7.24664306640625, -1.5506172180175781], [-1.300140380859375, -7.491641998291016], [-0.230621337890625, 0.318634033203125], [-2.1993408203125, 3.54718017578125]]
4390.jpg: [[-7.671875, -2.4209442138671875], [-9.346466064453125, 4.589141845703125], [2.097381591796875, -6.025115966796875], [-8.169586181640625, 1.841400146484375]]
4391.jpg: [[4.534536361694336, -6.760101318359375], [-8.463714599609375, -6.8919677734375], [2.1823959350585938, -4.817779541015625], [6.971244812011719, 9.477386474609375]]
4392.jpg: [[5.73065185546875, -2.445098876953125], [3.2943115234375, 5.787841796875], [1.8270263671875, -8.9244384765625], [-2.292572021484375, 9.736572265625]]
4393.jpg: [[-4.070213317871094, -4.747344970703125], [8.980850219726562, -3.03192138671875], [-7.2074737548828125, 7.9700927734375], [1.4367523193359375, -0.153228759765625]]
4394.jpg: [[4.794952392578125, 6.05645751953125], [-4.6527099609375, 9.615005493164062], [-8.944732666015625, 0.626556396484375], [-6.817657470703125, -6.606964111328125]]
4395.jpg: [[-1.87359619140625, -8.686187744140625], [9.45953369140625, -5.67242431640625], [-0.89129638671875, 9.04803466796875], [5.54718017578125, 4.0771484375]]
4396.jpg: [[9.056732177734375, 3.860076904296875], [-4.56439208984375, -1.422882080078125], [4.5531005859375, 3.7746429443359375], [-1.133026123046875, -0.253265380859375]]
4397.jpg: [[1.1925811767578125, 7.963031768798828], [9.990386962890625, -0.5044593811035156], [5.314605712890625, 1.1450042724609375], [-4.180633544921875, -6.4746551513671875]]
4398.jpg: [[-2.452392578125, 9.050664901733398], [-3.77874755859375, -6.328738212585449], [-0.3387451171875, 8.0010986328125], [3.28424072265625, -7.8590850830078125]]
4399.jpg: [[-2.3240966796875, -5.731571197509766], [-2.08404541015625, 2.7286415100097656], [-6.603302001953125, 0.953948974609375], [-9.57916259765625, 3.797576904296875]]
44.jpg: [[-5.335487365722656, 1.092620849609375], [-8.159713745117188, 3.4935302734375], [5.178924560546875, 2.60125732421875], [-0.5589752197265625, 1.05181884765625]]
440.jpg: [[3.1560192108154297, 3.6933937072753906], [6.337501525878906, 9.06179428100586], [8.475471496582031, 9.345199584960938], [4.072967529296875, -2.4735260009765625]]
4400.jpg: [[6.811309814453125, 0.1639862060546875], [-6.5306396484375, -3.1175918579101562], [4.2026519775390625, 1.1404342651367188], [5.94610595703125, 4.982261657714844]]
4401.jpg: [[5.195770263671875, 7.273338317871094], [8.070587158203125, 9.214012145996094], [8.30999755859375, -6.651885986328125], [7.037322998046875, -6.832611083984375]]
4402.jpg: [[-0.6729583740234375, -5.22979736328125], [-0.638702392578125, 9.01800537109375], [7.4660797119140625, 7.2255859375], [9.798583984375, -5.24896240234375]]
4403.jpg: [[-5.83001708984375, -3.918598175048828], [-9.9835205078125, 3.138622283935547], [9.48846435546875, 1.5601272583007812], [6.91436767578125, -6.932121276855469]]
4404.jpg: [[9.079330444335938, 9.609771728515625], [-0.603515625, 0.22784423828125], [4.2706451416015625, -5.13018798828125], [9.288818359375, 3.31207275390625]]
4405.jpg: [[-5.021759033203125, -2.2715301513671875], [8.04681396484375, 5.3401641845703125], [1.701812744140625, -8.555908203125], [-8.77435302734375, -8.81298828125]]
4406.jpg: [[-7.7642974853515625, 8.63604736328125], [-5.977691650390625, -9.74310302734375], [-6.4323577880859375, -0.0335693359375], [5.979827880859375, -8.808349609375]]
4407.jpg: [[2.435791015625, -2.367462158203125], [3.9904937744140625, 3.154205322265625], [1.72027587890625, 3.240203857421875], [-7.0047149658203125, 6.9573974609375]]
4408.jpg: [[9.655853271484375, -0.9237060546875], [9.3885498046875, -0.3812255859375], [-1.395904541015625, 0.8865966796875], [8.009033203125, 2.619293212890625]]
4409.jpg: [[9.01190185546875, -2.487152099609375], [0.944427490234375, 0.295654296875], [-2.383209228515625, -1.47088623046875], [-7.47796630859375, 0.665863037109375]]
441.jpg: [[6.57122802734375, 6.569732666015625], [6.18853759765625, -5.278594970703125], [9.2322998046875, 9.860443115234375], [-0.90655517578125, -6.485107421875]]
4410.jpg: [[-4.785379409790039, -3.1268463134765625], [4.860313415527344, 2.434173583984375], [6.528282165527344, 8.833755493164062], [5.2739715576171875, 4.1578369140625]]
4411.jpg: [[-9.540565490722656, 6.312469482421875], [-6.958984375, 0.734527587890625], [-8.614028930664062, 1.50115966796875], [-4.2397613525390625, 7.5054931640625]]
4412.jpg: [[-4.073055744171143, 9.1904296875], [-4.056510925292969, 8.7662353515625], [8.62304401397705, -2.1168975830078125], [-0.358489990234375, -2.9824981689453125]]
4413.jpg: [[-9.63934326171875, 0.416595458984375], [-9.14697265625, 2.077301025390625], [8.925750732421875, 9.09735107421875], [8.79254150390625, -6.166473388671875]]
4414.jpg: [[6.7305755615234375, 7.525970458984375], [8.732574462890625, -9.708282470703125], [4.1500244140625, 6.78570556640625], [-3.865936279296875, -6.3218994140625]]
4415.jpg: [[3.757843017578125, -4.567628860473633], [5.315582275390625, -5.420914649963379], [6.61822509765625, 6.630592346191406], [-3.4375, 2.8147964477539062]]
4416.jpg: [[-7.634559631347656, -8.177337646484375], [8.472198486328125, 4.355560302734375], [-8.653629302978516, -8.319061279296875], [-9.483650207519531, -0.19873046875]]
4417.jpg: [[-9.924041748046875, 6.510305404663086], [7.578765869140625, -3.975301742553711], [-9.274017333984375, -5.059532165527344], [2.78558349609375, 2.6152801513671875]]
4418.jpg: [[-7.3495025634765625, 7.79486083984375], [-3.7537078857421875, 4.96270751953125], [5.2117156982421875, 5.3199462890625], [6.7412109375, -1.293212890625]]
4419.jpg: [[-1.182373046875, -0.53948974609375], [3.6593017578125, 6.4332122802734375], [6.9803466796875, -0.6655731201171875], [-7.14794921875, 4.6722412109375]]
442.jpg: [[-7.69866943359375, -8.746360778808594], [1.36285400390625, 2.6143112182617188], [9.614837646484375, -9.880615234375], [-3.095367431640625, -3.686614990234375]]
4420.jpg: [[9.28936767578125, 9.599716186523438], [2.337646484375, 0.48248291015625], [-8.931915283203125, 4.962799072265625], [4.663238525390625, -9.59954833984375]]
4421.jpg: [[5.6638031005859375, -3.608154296875], [-3.6031951904296875, 3.341522216796875], [3.185333251953125, -6.129241943359375], [0.7570953369140625, -0.475860595703125]]
4422.jpg: [[-0.437957763671875, -4.2458038330078125], [-5.922332763671875, 3.2787094116210938], [-8.939697265625, 1.1658782958984375], [-2.127685546875, -0.472259521484375]]
4423.jpg: [[-6.903106689453125, 5.9768829345703125], [9.96514892578125, -2.6892547607421875], [-5.553009033203125, 1.571258544921875], [-3.406982421875, 3.8200531005859375]]
4424.jpg: [[9.23846435546875, -1.71697998046875], [-9.968505859375, -2.1859893798828125], [7.529296875, 2.80816650390625], [-2.85235595703125, 5.78375244140625]]
4425.jpg: [[1.825042724609375, 9.226097106933594], [-0.3414306640625, -4.668365478515625], [-5.37091064453125, 1.0646820068359375], [-5.495574951171875, 2.3334503173828125]]
4426.jpg: [[-8.592605590820312, -3.4800682067871094], [-8.505279541015625, 0.50726318359375], [6.8381805419921875, 7.9307861328125], [6.02734375, 7.6373291015625]]
4427.jpg: [[-3.4494171142578125, -1.61651611328125], [2.8792572021484375, 5.22247314453125], [-0.2978363037109375, -8.053863525390625], [-9.636871337890625, -6.2945404052734375]]
4428.jpg: [[-4.737030029296875, -2.505615234375], [-5.2789306640625, -6.9532012939453125], [-3.152435302734375, 5.8438720703125], [-3.3516845703125, 1.76556396484375]]
4429.jpg: [[7.8045501708984375, -5.106101989746094], [-1.3048553466796875, -7.941246032714844], [6.59161376953125, -6.06854248046875], [-6.1555328369140625, -9.996795654296875]]
443.jpg: [[-7.0734100341796875, 2.7762832641601562], [-6.0792236328125, 6.273094177246094], [-2.1750946044921875, -2.3894195556640625], [9.98980712890625, 0.277984619140625]]
4430.jpg: [[7.850227355957031, -6.791267395019531], [-2.61395263671875, -0.7662124633789062], [-7.978578567504883, 7.381805419921875], [-1.1950912475585938, -3.5659942626953125]]
4431.jpg: [[-8.648605346679688, 7.676544189453125], [-4.130767822265625, -0.161590576171875], [-3.7108917236328125, 5.3820953369140625], [-2.2293701171875, -5.0566558837890625]]
4432.jpg: [[-5.1360931396484375, 6.5736083984375], [8.540084838867188, -6.26171875], [-0.51837158203125, 0.372283935546875], [3.4730682373046875, -5.9786376953125]]
4433.jpg: [[-8.3436279296875, -5.1618804931640625], [8.45458984375, 5.742889404296875], [5.3819580078125, 6.2685546875], [6.213409423828125, -3.885772705078125]]
4434.jpg: [[-0.689605712890625, -6.78375244140625], [2.44647216796875, 7.677398681640625], [3.894439697265625, 0.24066162109375], [0.76422119140625, 4.436767578125]]
4435.jpg: [[-1.90362548828125, 6.154998779296875], [-7.79937744140625, -7.87554931640625], [5.29010009765625, -6.888580322265625], [2.41400146484375, 6.9581298828125]]
4436.jpg: [[3.7423095703125, 1.95550537109375], [-5.83001708984375, -1.40032958984375], [-1.8814697265625, -6.958892822265625], [4.32318115234375, -8.649932861328125]]
4437.jpg: [[3.95928955078125, 2.751373291015625], [8.259063720703125, -9.600723266601562], [7.94134521484375, 7.297271728515625], [-5.383148193359375, -7.47412109375]]
4438.jpg: [[1.93560791015625, 9.79473876953125], [-5.8623046875, 0.665679931640625], [3.21868896484375, -6.355438232421875], [4.2120361328125, -5.551055908203125]]
4439.jpg: [[3.394775390625, 5.737255096435547], [4.243682861328125, -1.0464706420898438], [-3.02294921875, 4.613311767578125], [-9.744415283203125, -6.40521240234375]]
444.jpg: [[7.348541259765625, 7.922706604003906], [-1.363555908203125, 7.2380218505859375], [9.963577270507812, 6.971771240234375], [9.313720703125, 1.2373504638671875]]
4440.jpg: [[-6.4403228759765625, 0.10693359375], [5.804107666015625, -2.58740234375], [3.907501220703125, -9.84332275390625], [-1.342315673828125, 7.512542724609375]]
4441.jpg: [[6.7774658203125, 3.875962257385254], [-7.27288818359375, 6.2341156005859375], [-5.5111541748046875, -9.622154235839844], [-2.15557861328125, 6.4454193115234375]]
4442.jpg: [[-4.615447998046875, -6.482635498046875], [-5.60247802734375, -7.4466552734375], [4.0014190673828125, -7.589752197265625], [9.609466552734375, -5.897705078125]]
4443.jpg: [[-3.93896484375, -1.3640594482421875], [-0.42877197265625, -7.3380126953125], [6.47210693359375, 5.298431396484375], [-3.61749267578125, -0.3732452392578125]]
4444.jpg: [[9.697738647460938, -8.458480834960938], [-8.398162841796875, -8.362754821777344], [8.399284362792969, -0.0632781982421875], [6.296142578125, -0.3341827392578125]]
4445.jpg: [[-5.8660430908203125, -2.9851226806640625], [-9.865386962890625, 0.0377960205078125], [3.0522613525390625, -2.23797607421875], [-8.319915771484375, 6.4351806640625]]
4446.jpg: [[-6.474723815917969, 7.432373046875], [-9.264816284179688, 6.47052001953125], [7.0987701416015625, -3.07470703125], [5.2316436767578125, -4.046173095703125]]
4447.jpg: [[-0.246307373046875, 4.7674713134765625], [4.06695556640625, -2.849435806274414], [7.5244140625, 7.756889343261719], [3.1612548828125, -2.139434814453125]]
4448.jpg: [[2.1533203125, -0.17965233325958252], [-2.7864990234375, 8.954954147338867], [3.204833984375, -4.188018798828125], [2.2694091796875, 9.042922973632812]]
4449.jpg: [[6.700328826904297, -6.2006378173828125], [-7.8648834228515625, 8.290458679199219], [-6.437273025512695, -8.330169677734375], [3.6938858032226562, 4.02691650390625]]
445.jpg: [[4.804290771484375, -4.29974365234375], [-5.61505126953125, 3.941802978515625], [-8.6092529296875, -4.295562744140625], [-4.056793212890625, -2.906005859375]]
4450.jpg: [[2.1155242919921875, -7.744110107421875], [-5.28802490234375, -0.2833251953125], [-6.290554046630859, 0.615570068359375], [-2.9572296142578125, -7.572723388671875]]
4451.jpg: [[1.30047607421875, 3.781139373779297], [0.134521484375, -1.812225341796875], [-7.810302734375, 5.6396331787109375], [-9.1209716796875, -6.473297119140625]]
4452.jpg: [[3.7309722900390625, 3.2191357612609863], [-7.0620880126953125, -0.04166124761104584], [-9.316673278808594, 6.076866149902344], [-8.360580444335938, 9.564498901367188]]
4453.jpg: [[0.89117431640625, -8.53851318359375], [-6.5040283203125, 3.198394775390625], [3.0341796875, -0.3488311767578125], [-0.64007568359375, 3.1056671142578125]]
4454.jpg: [[5.931915283203125, -9.566564559936523], [-6.54150390625, -9.482730865478516], [-7.119873046875, -1.369659423828125], [-2.45635986328125, -2.736907958984375]]
4455.jpg: [[-2.265716552734375, -4.217864990234375], [8.781875610351562, -7.73681640625], [-4.041877746582031, -1.832672119140625], [-6.448204040527344, 4.000152587890625]]
4456.jpg: [[3.4242706298828125, -1.988037109375], [-6.5802001953125, 7.530487060546875], [-1.3979263305664062, -3.208160400390625], [5.8269500732421875, 2.109588623046875]]
4457.jpg: [[6.72259521484375, 3.104095458984375], [-8.0618896484375, -1.043731689453125], [5.9271240234375, -5.215728759765625], [-4.01849365234375, -2.87451171875]]
4458.jpg: [[1.747589111328125, -5.2435302734375], [-5.702484130859375, -6.542083740234375], [9.876495361328125, -8.295196533203125], [7.657440185546875, 2.99005126953125]]
4459.jpg: [[2.80804443359375, 3.7797298431396484], [-4.875244140625, -5.730356216430664], [-9.460296630859375, -7.8292083740234375], [1.9490966796875, 2.2501144409179688]]
446.jpg: [[-3.1111297607421875, 4.524284362792969], [-1.17022705078125, -7.421722412109375], [-9.584022521972656, 9.50543212890625], [7.449249267578125, 4.6268310546875]]
4460.jpg: [[4.7275390625, -8.823135375976562], [7.1142578125, -8.289794921875], [3.384735107421875, 1.8812713623046875], [0.2933349609375, 6.153594970703125]]
4461.jpg: [[-5.7939453125, -1.7108697891235352], [5.995758056640625, 4.041074752807617], [6.15460205078125, 5.952049255371094], [-7.33941650390625, -9.160896301269531]]
4462.jpg: [[-7.617401123046875, 6.78497314453125], [9.3544921875, 1.953887939453125], [-5.16900634765625, 5.06890869140625], [-6.82122802734375, -4.410400390625]]
4463.jpg: [[-7.886016845703125, -3.37322998046875], [0.2095947265625, 4.789947509765625], [4.7733154296875, 7.809814453125], [-1.103973388671875, -7.440277099609375]]
4464.jpg: [[6.70306396484375, -3.8117828369140625], [8.911407470703125, -1.673431396484375], [-3.3466796875, 1.77545166015625], [0.590087890625, -6.196044921875]]
4465.jpg: [[-5.00482177734375, 0.09249114990234375], [-1.218170166015625, 3.8515777587890625], [-1.990753173828125, -7.32611083984375], [-5.939544677734375, 3.4313201904296875]]
4466.jpg: [[-4.716041564941406, -6.786231994628906], [-8.938552856445312, -6.5136260986328125], [-3.8618850708007812, 3.0023040771484375], [0.8725738525390625, 1.446746826171875]]
4467.jpg: [[5.782768249511719, 7.0681915283203125], [2.997894287109375, -0.5283203125], [7.907684326171875, 9.37548828125], [-2.765838623046875, 8.93170166015625]]
4468.jpg: [[6.3115692138671875, -3.7613677978515625], [-8.260818481445312, 7.51776123046875], [-6.373870849609375, 1.533721923828125], [-5.783233642578125, 0.741912841796875]]
4469.jpg: [[1.3335113525390625, -0.092041015625], [1.854217529296875, -4.553802490234375], [3.5015106201171875, -4.74786376953125], [-5.929931640625, -6.830780029296875]]
447.jpg: [[8.46905517578125, 3.1272964477539062], [2.9158935546875, -3.152008056640625], [-5.2901763916015625, 9.850326538085938], [-4.940521240234375, 1.9276885986328125]]
4470.jpg: [[-4.851776123046875, 5.9745941162109375], [-5.31988525390625, -3.562164306640625], [-1.95947265625, 9.674240112304688], [-1.06939697265625, 5.9346160888671875]]
4471.jpg: [[-2.3123397827148438, 7.6203155517578125], [7.5395355224609375, -3.9995346069335938], [0.810150146484375, -9.801727294921875], [0.0115966796875, -7.384246826171875]]
4472.jpg: [[4.8292083740234375, -3.09417724609375], [3.76641845703125, 3.081787109375], [1.1935882568359375, -2.615386962890625], [0.19927978515625, -2.94354248046875]]
4473.jpg: [[7.279228210449219, 0.5575103759765625], [-6.417083740234375, 2.228271484375], [-2.1036605834960938, 1.621429443359375], [0.04241943359375, -9.250595092773438]]
4474.jpg: [[2.297760009765625, -1.2680206298828125], [6.215301513671875, 2.4172515869140625], [-2.6152114868164062, 0.29248046875], [4.2817535400390625, -0.912017822265625]]
4475.jpg: [[-2.120819091796875, -7.3634033203125], [-0.813232421875, 5.982391357421875], [5.7493896484375, 0.353912353515625], [-7.6407470703125, 9.481292724609375]]
4476.jpg: [[-0.6697769165039062, 9.78460693359375], [-7.363311767578125, -0.24566650390625], [4.590110778808594, 0.1915283203125], [9.54254150390625, 7.16815185546875]]
4477.jpg: [[-0.7705078125, 1.4769287109375], [8.682403564453125, 4.710113525390625], [5.9258270263671875, 9.61328125], [-4.3128662109375, 3.7333984375]]
4478.jpg: [[-3.139617919921875, -7.730072021484375], [-1.382598876953125, -0.9168701171875], [9.579269409179688, 9.1268310546875], [0.582122802734375, 3.6319580078125]]
4479.jpg: [[5.019012451171875, 0.8734130859375], [-6.251220703125, 0.589385986328125], [4.791473388671875, -8.403564453125], [8.36077880859375, 0.3114013671875]]
448.jpg: [[9.043243408203125, -4.629608154296875], [9.34014892578125, -5.3382568359375], [1.1627197265625, 1.510772705078125], [-2.902587890625, 0.23614501953125]]
4480.jpg: [[-6.8566436767578125, 7.52386474609375], [3.8521881103515625, 3.787628173828125], [-2.1691818237304688, 6.238861083984375], [-9.958709716796875, 9.5960693359375]]
4481.jpg: [[6.6197967529296875, 9.031890869140625], [7.719085693359375, 7.6043243408203125], [-2.7083740234375, 3.712127685546875], [-6.55670166015625, -6.76654052734375]]
4482.jpg: [[3.4338836669921875, 6.910064697265625], [8.044235229492188, -3.604644775390625], [4.067626953125, -7.249298095703125], [-8.939544677734375, -5.64251708984375]]
4483.jpg: [[0.0660552978515625, 6.616790771484375], [1.8658447265625, 4.5548553466796875], [1.8933258056640625, -7.19415283203125], [2.399932861328125, -3.82177734375]]
4484.jpg: [[-8.9093017578125, -5.146759033203125], [6.10552978515625, -7.02825927734375], [-7.303466796875, -5.907806396484375], [-7.05352783203125, 0.3564453125]]
4485.jpg: [[-7.1893310546875, -5.547199249267578], [8.139434814453125, -6.336418151855469], [-2.6915740966796875, -7.75067138671875], [4.97625732421875, 9.798507690429688]]
4486.jpg: [[-1.54302978515625, -2.5063323974609375], [4.3405609130859375, 4.93035888671875], [-3.5329360961914062, -6.553253173828125], [-0.9663238525390625, 9.880584716796875]]
4487.jpg: [[7.356842041015625, -5.780548095703125], [5.1773681640625, 5.065704345703125], [-1.111175537109375, -6.770599365234375], [-0.908935546875, 2.2197265625]]
4488.jpg: [[4.560516357421875, 6.902191162109375], [-9.47698974609375, -3.204345703125], [7.981475830078125, -3.338134765625], [4.3802642822265625, 8.688934326171875]]
4489.jpg: [[-0.885040283203125, -8.094856262207031], [0.80316162109375, 5.4978179931640625], [-1.37139892578125, 5.319305419921875], [0.7020263671875, 3.678131103515625]]
449.jpg: [[-8.061775207519531, 2.500518798828125], [-4.03778076171875, 8.122634887695312], [-9.546218872070312, 9.205551147460938], [6.276885986328125, 2.26806640625]]
4490.jpg: [[1.9455413818359375, 7.059028625488281], [-1.96295166015625, -1.1159744262695312], [-5.73016357421875, 9.9952392578125], [6.857666015625, 6.337188720703125]]
4491.jpg: [[-5.14532470703125, -9.508041381835938], [3.50238037109375, -8.071502685546875], [-4.7620849609375, -0.033721923828125], [0.31109619140625, -2.129486083984375]]
4492.jpg: [[-1.45355224609375, 2.4842529296875], [-9.090972900390625, 1.15130615234375], [9.165176391601562, 3.982696533203125], [-5.90093994140625, -5.03192138671875]]
4493.jpg: [[5.730560302734375, -5.182373046875], [0.366302490234375, 9.19012451171875], [0.07891845703125, 7.127410888671875], [5.738616943359375, 5.2681121826171875]]
4494.jpg: [[3.6895904541015625, 4.34942626953125], [-4.343994140625, -5.190887451171875], [6.92352294921875, 8.547210693359375], [1.391815185546875, 0.049224853515625]]
4495.jpg: [[-3.5284271240234375, 2.804779052734375], [-3.63067626953125, 0.34894561767578125], [2.670928955078125, 8.987686157226562], [3.8274078369140625, 9.839508056640625]]
4496.jpg: [[-1.84149169921875, -2.8363208770751953], [-7.9454345703125, 1.7480525970458984], [5.94818115234375, -7.9152069091796875], [0.1099853515625, 6.53778076171875]]
4497.jpg: [[-5.8665771484375, -7.33160400390625], [-8.434600830078125, 7.4595794677734375], [4.921661376953125, 1.751800537109375], [-9.392486572265625, 6.5374755859375]]
4498.jpg: [[5.991973876953125, -6.32342529296875], [-8.161163330078125, -9.403167724609375], [-2.7391357421875, -0.94781494140625], [-0.459716796875, -4.39862060546875]]
4499.jpg: [[-8.51666259765625, -8.626208305358887], [-9.50750732421875, 7.11601448059082], [3.7489013671875, -2.10504150390625], [4.5528564453125, -6.784309387207031]]
